match_id,id,subtype,event_incident_typefk,elapsed,elapsed_plus,del,homepos,awaypos,injury_time,goal_type,card_type
2060601,5568933,"possession",352,90,,,"41","59",,,
2060602,5562547,"possession",352,22,,,"42","58",,,
2060602,5563128,"possession",352,44,,,"41","59",,,
2060602,5564364,"possession",352,62,,,"35","65",,,
2060602,5564987,"possession",352,90,,,"39","61",,,
2060603,5556897,"possession",352,25,,,"38","62",,,
2060603,5557150,"possession",352,45,"1",,"38","62",,,
2060603,5557931,"possession",352,73,,,"47","53",,,
2060603,5558275,"possession",352,89,,,"44","56",,,
2060615,5584252,"possession",352,23,,,"68","32",,,
2060615,5584370,"possession",352,44,,,"63","37",,,
2060615,5584558,"possession",352,66,,,"64","36",,,
2060615,5584707,"possession",352,90,,,"61","39",,,
2060616,5580958,"possession",352,23,,,"54","46",,,
2060616,5581082,"possession",352,45,,,"48","52",,,
2060616,5581287,"possession",352,68,,,"44","56",,,
2060616,5581411,"possession",352,90,,,"47","53",,,
2060617,5586448,"possession",352,23,,,"61","39",,,
2060617,5587121,"possession",352,45,,,"51","49",,,
2060617,5588474,"possession",352,67,,,"56","44",,,
2060617,5588841,"possession",352,90,,,"56","44",,,
2060618,5592487,"possession",352,20,,,"46","54",,,
2060618,5592591,"possession",352,45,,,"44","56",,,
2060618,5592728,"possession",352,65,,,"41","59",,,
2060618,5592842,"possession",352,90,,,"41","59",,,
2060619,5586473,"possession",352,26,,,"39","61",,,
2060619,5587110,"possession",352,45,"1",,"47","53",,,
2060619,5588469,"possession",352,68,,,"50","50",,,
2060619,5588849,"possession",352,90,"2",,"53","47",,,
2060620,5581938,"possession",352,25,,,"43","57",,,
2060620,5582384,"possession",352,45,,,"42","58",,,
2060620,5582983,"possession",352,65,,,"40","60",,,
2060620,5583639,"possession",352,90,,,"43","57",,,
2060621,5592500,"possession",352,24,,,"30","70",,,
2060621,5592599,"possession",352,45,,,"34","66",,,
2060621,5592779,"possession",352,69,,,"38","62",,,
2060621,5592864,"possession",352,90,"4",,"40","60",,,
2060622,5586472,"possession",352,23,,,"70","30",,,
2060622,5587182,"possession",352,45,,,"69","31",,,
2060622,5588457,"possession",352,64,,,"68","32",,,
2060622,5588863,"possession",352,90,,,"60","40",,,
2060623,5586413,"possession",352,22,,,"43","57",,,
2060623,5586985,"possession",352,44,,,"38","62",,,
2060623,5588493,"possession",352,67,,,"34","66",,,
2060623,5588832,"possession",352,89,,,"36","64",,,
2060624,5586475,"possession",352,23,,,"68","32",,,
2060624,5587218,"possession",352,45,,,"73","27",,,
2060624,5588560,"possession",352,67,,,"66","34",,,
2060624,5588886,"possession",352,90,,,"64","36",,,
2060636,5614529,"possession",352,23,,,"60","40",,,
2060636,5614834,"possession",352,45,,,"53","47",,,
2060636,5615275,"possession",352,69,,,"53","47",,,
2060636,5615731,"possession",352,90,,,"54","46",,,
2060637,5614555,"possession",352,23,,,"50","50",,,
2060637,5614882,"possession",352,45,"1",,"50","50",,,
2060637,5615256,"possession",352,67,,,"49","51",,,
2060637,5615763,"possession",352,90,"1",,"48","52",,,
2060638,5616558,"possession",352,21,,,"68","32",,,
2060638,5616758,"possession",352,43,,,"63","37",,,
2060638,5616914,"possession",352,68,,,"56","44",,,
2060638,5617029,"possession",352,89,,,"53","47",,,
2060639,5616578,"possession",352,22,,,"45","55",,,
2060639,5616762,"possession",352,43,,,"42","58",,,
2060639,5616911,"possession",352,67,,,"45","55",,,
2060639,5617037,"possession",352,90,,,"44","56",,,
2060640,5608088,"possession",352,23,,,"74","26",,,
2060640,5608736,"possession",352,45,"1",,"78","22",,,
2060640,5609485,"possession",352,68,,,"75","25",,,
2060640,5610146,"possession",352,90,"1",,"74","26",,,
2060641,5616562,"possession",352,22,,,"36","64",,,
2060641,5616781,"possession",352,45,"3",,"40","60",,,
2060641,5616907,"possession",352,67,,,"35","65",,,
2060641,5617072,"possession",352,90,"6",,"37","63",,,
2060642,5608142,"possession",352,25,,,"42","58",,,
2060642,5608712,"possession",352,45,,,"39","61",,,
2060642,5609410,"possession",352,65,,,"40","60",,,
2060642,5610127,"possession",352,90,,,"47","53",,,
2060643,5608011,"possession",352,21,,,"40","60",,,
2060643,5608629,"possession",352,41,,,"40","60",,,
2060643,5609436,"possession",352,66,,,"35","65",,,
2060643,5610130,"possession",352,90,,,"35","65",,,
2060644,5606248,"possession",352,23,,,"77","23",,,
2060644,5606406,"possession",352,45,,,"74","26",,,
2060644,5606745,"possession",352,67,,,"71","29",,,
2060644,5606990,"possession",352,90,,,"69","31",,,
2060645,5614522,"possession",352,22,,,"46","54",,,
2060645,5614838,"possession",352,45,,,"53","47",,,
2060645,5615241,"possession",352,65,,,"48","52",,,
2060645,5615729,"possession",352,89,,,"48","52",,,
2060316,4801843,"possession",352,23,,,"63","37",,,
2060316,4802355,"possession",352,44,,,"52","48",,,
2060316,4803240,"possession",352,69,,,"54","46",,,
2060316,4803700,"possession",352,87,,,"56","44",,,
2060317,4802072,"possession",352,22,,,"36","64",,,
2060317,4802343,"possession",352,45,"1",,"38","62",,,
2060317,4803098,"possession",352,66,,,"40","60",,,
2060317,4803781,"possession",352,90,"5",,"42","58",,,
2060318,4805758,"possession",352,22,,,"25","75",,,
2060318,4806279,"possession",352,43,,,"31","69",,,
2060318,4806876,"possession",352,68,,,"34","66",,,
2060318,4807106,"possession",352,88,,,"33","67",,,
2060319,4799857,"possession",352,22,,,"38","62",,,
2060319,4800070,"possession",352,45,,,"42","58",,,
2060319,4800507,"possession",352,67,,,"46","54",,,
2060319,4800810,"possession",352,90,"1",,"45","55",,,
2060320,4801839,"possession",352,24,,,"56","44",,,
2060320,4802319,"possession",352,45,"1",,"46","54",,,
2060320,4803134,"possession",352,67,,,"45","55",,,
2060320,4803705,"possession",352,90,,,"50","50",,,
2060321,4796879,"possession",352,23,,,"61","39",,,
2060321,4797250,"possession",352,44,,,"61","39",,,
2060321,4797770,"possession",352,69,,,"58","42",,,
2060321,4797909,"possession",352,90,"1",,"55","45",,,
2060322,4807724,"possession",352,25,,,"68","32",,,
2060322,4807838,"possession",352,45,,,"63","37",,,
2060322,4808067,"possession",352,66,,,"61","39",,,
2060322,4808205,"possession",352,90,,,"64","36",,,
2060323,4801923,"possession",352,28,,,"49","51",,,
2060323,4802351,"possession",352,45,"1",,"57","43",,,
2060323,4803036,"possession",352,64,,,"66","34",,,
2060323,4803654,"possession",352,90,,,"66","34",,,
2060324,4801887,"possession",352,25,,,"77","23",,,
2060324,4802357,"possession",352,45,"1",,"55","45",,,
2060324,4803120,"possession",352,67,,,"53","47",,,
2060324,4803713,"possession",352,90,"1",,"50","50",,,
2060325,4794461,"possession",352,24,,,"50","50",,,
2060325,4794664,"possession",352,44,,,"46","54",,,
2060325,4795192,"possession",352,71,,,"43","57",,,
2060325,4795478,"possession",352,90,"1",,"42","58",,,
2060336,4820541,"possession",352,22,,,"32","68",,,
2060336,4821520,"possession",352,45,,,"32","68",,,
2060336,4822643,"possession",352,66,,,"30","70",,,
2060336,4823248,"possession",352,89,,,"28","72",,,
2060337,4820634,"possession",352,22,,,"31","69",,,
2060337,4821646,"possession",352,45,,,"48","52",,,
2060337,4822722,"possession",352,67,,,"46","54",,,
2060337,4823345,"possession",352,90,,,"44","56",,,
2060338,4825560,"possession",352,20,,,"48","52",,,
2060338,4825622,"possession",352,41,,,"44","56",,,
2060338,4825713,"possession",352,65,,,"44","56",,,
2060338,4825838,"possession",352,90,,,"47","53",,,
2060339,4820708,"possession",352,25,,,"68","32",,,
2060339,4821663,"possession",352,45,"1",,"63","37",,,
2060339,4822733,"possession",352,66,,,"71","29",,,
2060339,4823313,"possession",352,89,,,"63","37",,,
2060340,4820753,"possession",352,24,,,"61","39",,,
2060340,4821624,"possession",352,44,,,"60","40",,,
2060340,4822796,"possession",352,68,,,"64","36",,,
2060340,4823417,"possession",352,90,"1",,"62","38",,,
2060341,4820594,"possession",352,23,,,"67","33",,,
2060341,4821588,"possession",352,45,"1",,"65","35",,,
2060341,4822620,"possession",352,67,,,"65","35",,,
2060341,4823318,"possession",352,90,"3",,"70","30",,,
2060342,4820751,"possession",352,26,,,"50","50",,,
2060342,4821621,"possession",352,45,"1",,"49","51",,,
2060342,4822800,"possession",352,71,,,"54","46",,,
2060342,4823286,"possession",352,90,,,"57","43",,,
2060343,4820619,"possession",352,22,,,"49","51",,,
2060343,4821564,"possession",352,43,,,"48","52",,,
2060343,4822812,"possession",352,70,,,"50","50",,,
2060343,4823290,"possession",352,88,,,"51","49",,,
2060344,4821412,"possession",352,34,,,"39","61",,,
2060344,4821721,"possession",352,45,"3",,"38","62",,,
2060344,4822600,"possession",352,62,,,"34","66",,,
2060344,4823354,"possession",352,90,,,"37","63",,,
2060345,4814743,"possession",352,23,,,"48","52",,,
2060345,4815111,"possession",352,43,,,"48","52",,,
2060345,4815589,"possession",352,68,,,"46","54",,,
2060345,4815736,"possession",352,88,,,"47","53",,,
2060364,4849882,"possession",352,23,,,"45","55",,,
2060364,4849991,"possession",352,42,,,"48","52",,,
2060364,4850210,"possession",352,72,,,"52","48",,,
2060364,4850298,"possession",352,89,,,"50","50",,,
2060365,4841940,"possession",352,20,,,"49","51",,,
2060365,4842249,"possession",352,40,,,"48","52",,,
2060365,4843016,"possession",352,65,,,"48","52",,,
2060365,4843547,"possession",352,90,,,"47","53",,,
2060366,4848959,"possession",352,24,,,"45","55",,,
2060366,4849135,"possession",352,43,,,"43","57",,,
2060366,4849458,"possession",352,71,,,"43","57",,,
2060366,4849640,"possession",352,88,,,"45","55",,,
2060367,4840335,"possession",352,23,,,"44","56",,,
2060367,4840481,"possession",352,42,,,"41","59",,,
2060367,4840947,"possession",352,71,,,"48","52",,,
2060367,4841085,"possession",352,87,,,"51","49",,,
2060368,4841984,"possession",352,24,,,"38","62",,,
2060368,4842312,"possession",352,44,,,"36","64",,,
2060368,4842991,"possession",352,67,,,"38","62",,,
2060368,4843426,"possession",352,89,,,"35","65",,,
2060369,4846603,"possession",352,25,,,"49","51",,,
2060369,4846726,"possession",352,44,,,"48","52",,,
2060369,4846903,"possession",352,65,,,"38","62",,,
2060369,4847041,"possession",352,89,,,"31","69",,,
2060370,4837554,"possession",352,24,,,"53","47",,,
2060370,4838022,"possession",352,45,"2",,"55","45",,,
2060370,4838615,"possession",352,70,,,"59","41",,,
2060370,4838849,"possession",352,90,"3",,"54","46",,,
2060371,4834716,"possession",352,29,,,"74","26",,,
2060371,4834996,"possession",352,45,,,"66","34",,,
2060371,4835650,"possession",352,71,,,"71","29",,,
2060371,4835970,"possession",352,90,,,"69","31",,,
2060372,4842033,"possession",352,25,,,"44","56",,,
2060372,4842351,"possession",352,45,"1",,"53","47",,,
2060372,4843096,"possession",352,70,,,"54","46",,,
2060372,4843496,"possession",352,90,,,"55","45",,,
2060373,4841996,"possession",352,24,,,"55","45",,,
2060373,4842360,"possession",352,45,"1",,"58","42",,,
2060373,4843113,"possession",352,70,,,"54","46",,,
2060373,4843573,"possession",352,90,"3",,"52","48",,,
2060384,4868494,"possession",352,23,,,"57","43",,,
2060384,4868750,"possession",352,43,,,"39","61",,,
2060384,4869263,"possession",352,67,,,"44","56",,,
2060384,4869576,"possession",352,89,,,"40","60",,,
2060385,4871019,"possession",352,23,,,"54","46",,,
2060385,4871436,"possession",352,44,,,"51","49",,,
2060385,4871922,"possession",352,68,,,"52","48",,,
2060385,4872140,"possession",352,89,,,"52","48",,,
2060386,4873679,"possession",352,24,,,"62","38",,,
2060386,4873836,"possession",352,45,,,"57","43",,,
2060386,4874275,"possession",352,69,,,"58","42",,,
2060386,4874517,"possession",352,90,,,"54","46",,,
2060387,4881332,"possession",352,21,,,"62","38",,,
2060387,4881597,"possession",352,42,,,"64","36",,,
2060387,4882090,"possession",352,72,,,"66","34",,,
2060387,4882287,"possession",352,87,,,"65","35",,,
2060388,4879010,"possession",352,23,,,"61","39",,,
2060388,4879616,"possession",352,45,"1",,"65","35",,,
2060388,4880290,"possession",352,68,,,"62","38",,,
2060388,4880674,"possession",352,90,,,"66","34",,,
2060389,4878932,"possession",352,21,,,"67","33",,,
2060389,4879428,"possession",352,41,,,"64","36",,,
2060389,4880352,"possession",352,71,,,"66","34",,,
2060389,4880673,"possession",352,89,,,"67","33",,,
2060390,4881375,"possession",352,25,,,"48","52",,,
2060390,4881642,"possession",352,45,"1",,"44","56",,,
2060390,4882066,"possession",352,70,,,"42","58",,,
2060390,4882320,"possession",352,90,,,"40","60",,,
2060391,4875395,"possession",352,23,,,"47","53",,,
2060391,4875719,"possession",352,45,,,"42","58",,,
2060391,4876458,"possession",352,63,,,"38","62",,,
2060391,4877008,"possession",352,90,,,"39","61",,,
2060392,4875402,"possession",352,24,,,"43","57",,,
2060392,4875721,"possession",352,45,,,"36","64",,,
2060392,4876550,"possession",352,67,,,"39","61",,,
2060392,4877043,"possession",352,90,,,"33","67",,,
2060393,4875381,"possession",352,23,,,"41","59",,,
2060393,4875639,"possession",352,42,,,"33","67",,,
2060393,4876547,"possession",352,68,,,"32","68",,,
2060393,4876974,"possession",352,88,,,"32","68",,,
2060404,4920015,"possession",352,22,,,"58","42",,,
2060404,4920464,"possession",352,42,,,"58","42",,,
2060404,4921534,"possession",352,70,,,"60","40",,,
2060404,4922015,"possession",352,87,,,"57","43",,,
2060405,4918126,"possession",352,26,,,"52","48",,,
2060405,4918288,"possession",352,45,,,"56","44",,,
2060405,4918674,"possession",352,66,,,"54","46",,,
2060405,4918987,"possession",352,89,,,"55","45",,,
2060406,4920111,"possession",352,27,,,"37","63",,,
2060406,4920497,"possession",352,44,,,"41","59",,,
2060406,4921416,"possession",352,68,,,"42","58",,,
2060406,4922166,"possession",352,90,"6",,"39","61",,,
2060407,4920124,"possession",352,27,,,"58","42",,,
2060407,4920585,"possession",352,45,"2",,"53","47",,,
2060407,4921506,"possession",352,68,,,"49","51",,,
2060407,4922196,"possession",352,90,"5",,"45","55",,,
2060408,4919994,"possession",352,20,,,"60","40",,,
2060408,4920463,"possession",352,41,,,"53","47",,,
2060408,4921436,"possession",352,65,,,"48","52",,,
2060409,4924927,"possession",352,22,,,"54","46",,,
2060409,4925058,"possession",352,44,,,"54","46",,,
2060409,4925299,"possession",352,68,,,"46","54",,,
2060409,4925431,"possession",352,89,,,"47","53",,,
2060410,4920115,"possession",352,22,,,"46","54",,,
2060410,4920665,"possession",352,45,"3",,"50","50",,,
2060410,4921650,"possession",352,67,,,"50","50",,,
2060410,4922278,"possession",352,90,"5",,"47","53",,,
2060411,4911664,"possession",352,24,,,"58","42",,,
2060411,4912136,"possession",352,44,,,"55","45",,,
2060411,4912788,"possession",352,64,,,"57","43",,,
2060411,4913311,"possession",352,90,,,"57","43",,,
2060412,4920087,"possession",352,25,,,"41","59",,,
2060412,4920523,"possession",352,45,,,"42","58",,,
2060412,4921405,"possession",352,65,,,"41","59",,,
2060412,4922091,"possession",352,90,,,"42","58",,,
2060413,4915025,"possession",352,26,,,"38","62",,,
2060413,4915370,"possession",352,44,,,"40","60",,,
2060413,4916104,"possession",352,71,,,"44","56",,,
2060413,4916395,"possession",352,90,,,"47","53",,,
2060424,4946611,"possession",352,45,"1",,"56","44",,,
2060424,4946614,"possession",352,23,,,"52","48",,,
2060424,4947071,"possession",352,71,,,"48","52",,,
2060424,4947371,"possession",352,90,"1",,"41","59",,,
2060425,4957623,"possession",352,24,,,"24","76",,,
2060425,4957725,"possession",352,43,,,"34","66",,,
2060425,4957966,"possession",352,67,,,"39","61",,,
2060425,4958088,"possession",352,90,,,"38","62",,,
2060426,4942711,"possession",352,23,,,"50","50",,,
2060426,4943011,"possession",352,45,"1",,"52","48",,,
2060426,4943959,"possession",352,69,,,"49","51",,,
2060426,4944570,"possession",352,90,"3",,"48","52",,,
2060427,4956004,"possession",352,25,,,"62","38",,,
2060427,4956447,"possession",352,44,,,"77","23",,,
2060427,4957024,"possession",352,65,,,"70","30",,,
2060427,4957335,"possession",352,90,"2",,"72","28",,,
2060428,4952420,"possession",352,25,,,"70","30",,,
2060428,4952852,"possession",352,45,"1",,"67","33",,,
2060428,4953624,"possession",352,67,,,"62","38",,,
2060428,4954113,"possession",352,90,"1",,"69","31",,,
2060429,4955896,"possession",352,23,,,"53","47",,,
2060429,4956388,"possession",352,43,,,"52","48",,,
2060429,4957002,"possession",352,68,,,"54","46",,,
2060429,4957285,"possession",352,90,"1",,"54","46",,,
2060430,4952471,"possession",352,26,,,"47","53",,,
2060430,4952938,"possession",352,45,"3",,"48","52",,,
2060430,4953694,"possession",352,69,,,"52","48",,,
2060430,4954185,"possession",352,90,"4",,"55","45",,,
2060431,4948545,"possession",352,23,,,"49","51",,,
2060431,4948858,"possession",352,42,,,"45","55",,,
2060431,4949290,"possession",352,68,,,"46","54",,,
2060431,4949462,"possession",352,89,,,"44","56",,,
2060432,4950483,"possession",352,19,,,"35","65",,,
2060432,4950716,"possession",352,45,,,"44","56",,,
2060432,4951124,"possession",352,66,,,"44","56",,,
2060432,4951436,"possession",352,90,"1",,"46","54",,,
2060433,4952501,"possession",352,29,,,"58","42",,,
2060433,4952809,"possession",352,44,,,"56","44",,,
2060433,4953780,"possession",352,66,,,"57","43",,,
2060433,4954095,"possession",352,90,"1",,"52","48",,,
523853,580886,"possession",352,17,,,"63","37",,,
523853,580952,"possession",352,46,,,"66","34",,,
662351,823489,"possession",352,22,,,"60","40",,,
662351,823749,"possession",352,90,"2",,"56","44",,,
662424,934490,"possession",352,28,,,"59","41",,,
662424,934545,"possession",352,45,,,"50","50",,,
662424,934605,"possession",352,65,,,"57","43",,,
662424,934718,"possession",352,90,,,"55","45",,,
662522,1037487,"possession",352,18,,,"40","60",,,
662522,1037606,"possession",352,45,"1",,"49","51",,,
836501,1370363,"possession",352,11,,,"63","37",,,
836501,1370946,"possession",352,60,,,"67","33",,,
836684,1521643,"possession",352,23,,,"52","48",,,
836684,1521829,"possession",352,45,"2",,"54","46",,,
836684,1522069,"possession",352,69,,,"55","45",,,
836684,1522265,"possession",352,90,"4",,"55","45",,,
836702,1554488,"possession",352,16,,,"56","44",,,
836702,1554693,"possession",352,39,,,"64","36",,,
836702,1555164,"possession",352,61,,,"60","40",,,
1028574,1730263,"possession",352,23,,,"63","37",,,
1028574,1730387,"possession",352,45,"2",,"62","38",,,
1028574,1730517,"possession",352,69,,,"59","41",,,
1028574,1730701,"possession",352,90,"3",,"58","42",,,
1028620,1812210,"possession",352,20,,,"51","49",,,
1028620,1812380,"possession",352,45,,,"48","52",,,
1028620,1812559,"possession",352,62,,,"46","54",,,
1028620,1812746,"possession",352,90,,,"46","54",,,
1028695,1903848,"possession",352,22,,,"35","65",,,
1028695,1903944,"possession",352,45,,,"42","58",,,
1028695,1904123,"possession",352,66,,,"42","58",,,
1028695,1904197,"possession",352,90,"1",,"42","58",,,
1028767,1963074,"possession",352,23,,,"63","37",,,
1028767,1963575,"possession",352,61,,,"55","45",,,
1028767,1964113,"possession",352,90,"5",,"55","45",,,
1028892,2016618,"possession",352,21,,,"68","32",,,
1028892,2016883,"possession",352,45,"1",,"63","37",,,
1028892,2017225,"possession",352,68,,,"66","34",,,
1028892,2017459,"possession",352,90,"1",,"63","37",,,
1028535,1657772,"possession",352,30,,,"48","52",,,
1028535,1657842,"possession",352,45,"16",,"45","55",,,
1028535,1658117,"possession",352,73,,,"45","55",,,
1028535,1658384,"possession",352,90,"5",,"46","54",,,
1983272,4665775,"possession",352,25,,,"44","56",,,
1983272,4665921,"possession",352,45,"1",,"55","45",,,
1983272,4666117,"possession",352,65,,,"55","45",,,
1983272,4666297,"possession",352,90,,,"51","49",,,
1983273,4667723,"possession",352,21,,,"30","70",,,
1983273,4667875,"possession",352,43,,,"33","67",,,
1983273,4668106,"possession",352,73,,,"34","66",,,
1983273,4668209,"possession",352,90,,,"35","65",,,
1983274,4655285,"possession",352,22,,,"38","62",,,
1983274,4655472,"possession",352,43,,,"44","56",,,
1983274,4655927,"possession",352,71,,,"40","60",,,
1983274,4656335,"possession",352,89,,,"41","59",,,
1983275,4665102,"possession",352,22,,,"45","55",,,
1983275,4665215,"possession",352,45,"1",,"51","49",,,
1983275,4665348,"possession",352,67,,,"50","50",,,
1983275,4665487,"possession",352,90,"4",,"50","50",,,
1983276,4655877,"possession",352,25,,,"53","47",,,
1983276,4656320,"possession",352,45,,,"55","45",,,
1983276,4656849,"possession",352,67,,,"50","50",,,
1983276,4657336,"possession",352,90,"2",,"44","56",,,
1983277,4658552,"possession",352,24,,,"43","57",,,
1983277,4658611,"possession",352,45,,,"41","59",,,
1983277,4658778,"possession",352,66,,,"44","56",,,
1983277,4658972,"possession",352,90,"1",,"43","57",,,
1983278,4668077,"possession",352,23,,,"54","46",,,
1983278,4668207,"possession",352,45,,,"56","44",,,
1983278,4668353,"possession",352,69,,,"58","42",,,
1983278,4668437,"possession",352,90,"1",,"56","44",,,
1983279,4667445,"possession",352,26,,,"63","37",,,
1983279,4667515,"possession",352,45,"1",,"64","36",,,
1983279,4667677,"possession",352,71,,,"63","37",,,
1983279,4667817,"possession",352,90,"1",,"63","37",,,
1983280,4660181,"possession",352,22,,,"51","49",,,
1983280,4660493,"possession",352,45,,,"49","51",,,
1983280,4660852,"possession",352,67,,,"47","53",,,
1983280,4661163,"possession",352,90,"1",,"49","51",,,
1983353,4940111,"possession",352,23,,,"61","39",,,
1983353,4940320,"possession",352,45,"1",,"59","41",,,
1983353,4940697,"possession",352,69,,,"57","43",,,
1983353,4940894,"possession",352,90,"1",,"55","45",,,
1983354,4946678,"possession",352,21,,,"67","33",,,
1983354,4946897,"possession",352,41,,,"56","44",,,
1983354,4947471,"possession",352,66,,,"51","49",,,
1983354,4947882,"possession",352,90,,,"50","50",,,
1983355,4947728,"possession",352,23,,,"32","68",,,
1983355,4948015,"possession",352,42,,,"35","65",,,
1983355,4948592,"possession",352,68,,,"38","62",,,
1983355,4948961,"possession",352,90,"2",,"38","62",,,
1983356,4947679,"possession",352,22,,,"30","70",,,
1983356,4948461,"possession",352,65,,,"30","70",,,
1983356,4948857,"possession",352,88,,,"32","68",,,
1983357,4948488,"possession",352,22,,,"55","45",,,
1983357,4948844,"possession",352,43,,,"53","47",,,
1983357,4949301,"possession",352,72,,,"58","42",,,
1983357,4949424,"possession",352,87,,,"59","41",,,
1983358,4950487,"possession",352,23,,,"50","50",,,
1983358,4950696,"possession",352,45,"1",,"57","43",,,
1983358,4951123,"possession",352,67,,,"55","45",,,
1983358,4951440,"possession",352,90,"2",,"57","43",,,
1983359,4951840,"possession",352,25,,,"52","48",,,
1983359,4952216,"possession",352,45,,,"51","49",,,
1983359,4953111,"possession",352,69,,,"47","53",,,
1983359,4953429,"possession",352,90,,,"48","52",,,
1983360,4951800,"possession",352,20,,,"68","32",,,
1983360,4952150,"possession",352,40,,,"60","40",,,
1983360,4953040,"possession",352,70,,,"62","38",,,
1983360,4953406,"possession",352,88,,,"62","38",,,
1983361,4954388,"possession",352,25,,,"66","34",,,
1983361,4954817,"possession",352,45,"1",,"62","38",,,
1983361,4955516,"possession",352,68,,,"63","37",,,
1983361,4956078,"possession",352,90,"1",,"61","39",,,
1983362,4968700,"possession",352,25,,,"42","58",,,
1983362,4968873,"possession",352,45,,,"43","57",,,
1983362,4969228,"possession",352,72,,,"44","56",,,
1983362,4969417,"possession",352,90,"1",,"43","57",,,
1983363,4974956,"possession",352,24,,,"48","52",,,
1983363,4975157,"possession",352,45,"1",,"46","54",,,
1983363,4975675,"possession",352,67,,,"42","58",,,
1983363,4976247,"possession",352,90,"1",,"42","58",,,
1983364,4975976,"possession",352,23,,,"57","43",,,
1983364,4976515,"possession",352,43,,,"60","40",,,
1983364,4977315,"possession",352,69,,,"63","37",,,
1983364,4977891,"possession",352,90,,,"65","35",,,
1983365,4976043,"possession",352,25,,,"29","71",,,
1983365,4976582,"possession",352,45,,,"36","64",,,
1983365,4977869,"possession",352,90,,,"32","68",,,
1983366,4977269,"possession",352,22,,,"29","71",,,
1983366,4977905,"possession",352,45,"1",,"28","72",,,
1983366,4978505,"possession",352,67,,,"30","70",,,
1983366,4978766,"possession",352,90,"6",,"36","64",,,
1983367,4979678,"possession",352,23,,,"38","62",,,
1983367,4979811,"possession",352,45,"1",,"38","62",,,
1983367,4980147,"possession",352,66,,,"41","59",,,
1983367,4980435,"possession",352,90,"3",,"39","61",,,
1983368,4980797,"possession",352,22,,,"47","53",,,
1983368,4981165,"possession",352,42,,,"36","64",,,
1983368,4981983,"possession",352,72,,,"40","60",,,
1983368,4982317,"possession",352,87,,,"41","59",,,
1983369,4980816,"possession",352,22,,,"56","44",,,
1983369,4981253,"possession",352,45,,,"59","41",,,
1983369,4981945,"possession",352,67,,,"54","46",,,
1983369,4982468,"possession",352,90,,,"52","48",,,
1983370,4983337,"possession",352,24,,,"56","44",,,
1983370,4983674,"possession",352,44,,,"59","41",,,
1983370,4984268,"possession",352,64,,,"58","42",,,
1983370,4984554,"possession",352,90,"1",,"56","44",,,
1983371,4998966,"possession",352,22,,,"45","55",,,
1983371,4999177,"possession",352,45,,,"44","56",,,
1983371,4999654,"possession",352,67,,,"45","55",,,
1983371,4999862,"possession",352,90,,,"40","60",,,
1983372,5006258,"possession",352,22,,,"63","37",,,
1983372,5006515,"possession",352,45,,,"60","40",,,
1983372,5006960,"possession",352,68,,,"61","39",,,
1983372,5007406,"possession",352,90,,,"62","38",,,
1983373,5007210,"possession",352,21,,,"63","37",,,
1983373,5007672,"possession",352,45,"1",,"59","41",,,
1983373,5008332,"possession",352,68,,,"61","39",,,
1983373,5008850,"possession",352,90,,,"59","41",,,
1983374,5007267,"possession",352,24,,,"64","36",,,
1983374,5007648,"possession",352,45,,,"60","40",,,
1983374,5008365,"possession",352,69,,,"60","40",,,
1983375,5009208,"possession",352,22,,,"58","42",,,
1983375,5009212,"possession",352,45,,,"61","39",,,
1983375,5009419,"possession",352,68,,,"62","38",,,
1983375,5009660,"possession",352,90,"4",,"61","39",,,
1983376,5010736,"possession",352,23,,,"44","56",,,
1983376,5010880,"possession",352,43,,,"52","48",,,
1983376,5011261,"possession",352,66,,,"54","46",,,
1983376,5011494,"possession",352,89,,,"51","49",,,
1983377,5011801,"possession",352,21,,,"54","46",,,
1983377,5012179,"possession",352,42,,,"48","52",,,
1983377,5013008,"possession",352,72,,,"42","58",,,
1983377,5013426,"possession",352,88,,,"42","58",,,
1983378,5011838,"possession",352,21,,,"46","54",,,
1983378,5012311,"possession",352,45,"1",,"49","51",,,
1983378,5013018,"possession",352,69,,,"49","51",,,
1983378,5013546,"possession",352,87,,,"49","51",,,
1983379,5014671,"possession",352,25,,,"68","32",,,
1983379,5015106,"possession",352,45,,,"66","34",,,
1983379,5015755,"possession",352,66,,,"59","41",,,
1983379,5016241,"possession",352,90,,,"52","48",,,
1983380,5040165,"possession",352,24,,,"61","39",,,
1983380,5040389,"possession",352,45,,,"56","44",,,
1983380,5040812,"possession",352,67,,,"54","46",,,
1983381,5040143,"possession",352,22,,,"54","46",,,
1983381,5040373,"possession",352,45,,,"61","39",,,
1983381,5040859,"possession",352,67,,,"64","36",,,
1983381,5041332,"possession",352,90,,,"63","37",,,
1983382,5041068,"possession",352,20,,,"60","40",,,
1983382,5041446,"possession",352,41,,,"60","40",,,
1983382,5042023,"possession",352,65,,,"59","41",,,
1983383,5042058,"possession",352,22,,,"50","50",,,
1983383,5042443,"possession",352,44,,,"48","52",,,
1983383,5042972,"possession",352,69,,,"49","51",,,
1983383,5043141,"possession",352,87,,,"47","53",,,
1983384,5042147,"possession",352,24,,,"38","62",,,
1983384,5042510,"possession",352,45,,,"42","58",,,
1983384,5042957,"possession",352,66,,,"41","59",,,
1983384,5043197,"possession",352,90,"1",,"42","58",,,
1983385,5044046,"possession",352,23,,,"48","52",,,
