match_id,id,subtype,event_incident_typefk,elapsed,elapsed_plus,del,goal_type,coordinates,player1,player2,team
1051771,1784208,"shot",393,90,"3",,"n",,"74734","37484",8581
1051772,1778487,"distance",407,21,,,"n",,"38433","18628",10205
1051773,1782982,"volley",6,6,,,"n",,"33025",,8315
1051773,1783087,"shot",393,15,,,"n",,"33991","33989",8302
1051773,1783697,"shot",393,71,,,"n",,"181297","179772",8315
1051774,1780354,"shot",393,20,,,"n",,"26166","30889",8633
1051774,1780629,"header",406,72,,,"n",,"30962","36378",8633
1051774,1780638,"shot",80,75,,,"n",,"37506",,10267
1051774,1780652,"shot",80,79,,,"n",,"30893",,8633
1051774,1780660,"shot",393,83,,,"n",,"37506","2802",10267
1051775,1785486,,71,48,,,"n",,"191315",,9864
1051775,1785563,,115,66,,,"o",,"40501",,8696
1051775,1785564,,71,70,,,"n",,"97319",,8696
1051775,1785619,,71,89,,,"n",,"56819",,9864
1051776,1779596,"header",406,19,,,"n",,"37482","39854",8634
1051776,1779709,"shot",393,43,,,"n",,"30981","30613",8634
1051776,1779897,"shot",80,54,,,"n",,"30661",,8634
1051776,1780070,"header",44,75,,,"n",,"30909",,8634
1051778,1782265,,71,35,,,"n",,"150770",,8305
1051778,1782616,,71,45,,,"n",,"21414",,9869
1051778,1782906,,71,90,,,"n",,"32865",,9869
1051779,1799209,,71,44,,,"n",,"38363",,8371
1051779,1799335,,71,50,,,"n",,"42369",,8371
1051779,1799386,,71,56,,,"n",,"213489",,8558
1051780,1799270,,115,45,,,"o",,"37879",,8696
1051780,1799387,,71,58,,,"n",,"25462",,8661
1051780,1799523,,71,75,,,"n",,"149584",,8696
1051781,1797741,"shot",393,20,,,"n",,"38550","30922",8581
1051781,1798164,"distance",39,47,,,"n",,"41255",,8581
1051781,1798215,"shot",80,52,,,"n",,"30922",,8581
1051781,1798341,"tap_in",649,62,,,"n",,"30922",,8581
1051782,1796538,"missed",22,23,,,"npm",,"184138",,8560
1051782,1796604,"header",406,56,,,"n",,"46289","75342",8560
1051782,1796647,"shot",393,76,,,"n",,"75342","46289",8560
1051782,1796655,"volley",411,81,,,"n",,"150644","102879",8603
1051782,1796667,"shot",393,85,,,"n",,"150644","102879",8603
1051782,1796681,"distance",39,90,"2",,"n",,"282676",,8560
1051783,1799615,,71,31,,,"n",,"213812",,7878
1051784,1795324,"shot",393,15,,,"n",,"45744","150093",9906
1051784,1795394,,20,24,,,"p",,"30893",,8633
1051784,1795625,"shot",393,49,,,"n",,"46509","30893",8633
1051784,1795762,"shot",80,65,,,"n",,"25759",,8633
1051784,1795871,,20,82,,,"p",,"30893",,8633
1051785,1800936,"header",406,5,,,"n",,"39990","37436",9864
1051785,1800953,"shot",393,16,,,"n",,"18628","38433",10205
1051785,1801045,"loose_ball",391,40,,,"n",,"191315","51545",9864
1051786,1799804,,20,23,,,"p",,"75310",,8302
1051787,1794077,"distance",407,21,,,"n",,"39122","26403",10267
1051787,1794661,"distance",407,56,,,"n",,"134236","93480",10267
1051787,1794956,"shot",393,84,,,"n",,"32764","150769",8370
1051788,1796389,"header",406,67,,,"n",,"33634","240054",8305
1051789,1812067,"shot",393,25,,,"n",,"33635","22543",9906
1051789,1812424,"header",406,74,,,"n",,"22543","31235",9906
1051789,1812549,"tap_in",721,90,"1",,"n",,"150093","33635",9906
1051789,1812558,,115,90,"2",,"o",,"33635",,9906
1051790,1809959,"header",406,27,,,"n",,"58294","97319",8696
1051791,1818149,"header",406,33,,,"n",,"95509","25773",8302
1051791,1818365,"shot",80,50,,,"n",,"37474",,8302
1051791,1818658,"shot",393,90,"2",,"n",,"33989","25773",8302
1051792,1811639,,20,6,,,"p",,"134236",,10267
1051792,1811939,"shot",393,69,,,"n",,"70812","254702",8558
1051792,1811966,"header",406,80,,,"n",,"37506","134236",10267
1051793,1810932,"shot",393,4,,,"n",,"30613","30955",8634
1051793,1811151,"header",406,33,,,"n",,"30613","39854",8634
1051793,1811162,"shot",393,37,,,"n",,"213702","30955",8634
1051793,1811354,"shot",393,55,,,"n",,"30981","33988",8634
1051793,1811397,"deflected",414,61,,,"n",,"50047","30981",8634
1051793,1811540,"shot",298,88,,,"dg",,"30955",,8634
1051794,1815297,"header",406,39,,,"n",,"33865","183350",8371
1051794,1815616,"tap_in",721,80,,,"n",,"96652","150644",8603
1051794,1815688,"direct_freekick",130,90,"3",,"n",,"42369",,8371
1051795,1815733,"shot",80,3,,,"n",,"183327",,8661
1051795,1815851,"header",44,45,"4",,"n",,"37604",,8315
1051796,1810045,"shot",80,35,,,"n",,"46509",,8633
1051796,1810540,"shot",393,65,,,"n",,"30893","46509",8633
1051796,1810855,"shot",393,90,"2",,"n",,"28467","41044",8633
1051797,1813504,,115,10,,,"o",,"30459",,9864
1051797,1813689,"header",406,21,,,"n",,"51545","191315",9864
1051797,1814383,"shot",393,59,,,"n",,"56819","51545",9864
1051797,1814814,"bicycle_kick",390,89,,,"n",,"75342","33960",8560
1051797,1814872,"shot",393,90,"2",,"n",,"99054","46289",8560
1051798,1816222,"tap_in",649,44,,,"n",,"101419",,7878
1051799,1831382,,71,33,,,"n",,"189922",,8371
1051799,1831771,,71,70,,,"n",,"191873",,9864
1051800,1831435,"header",406,39,,,"n",,"25462","37350",8661
1051801,1828985,"loose_ball",131,10,,,"n",,"41294",,9869
1051801,1829086,"deflected",414,37,,,"n",,"32865","38886",9869
1051801,1829258,"shot",80,67,,,"n",,"32865",,9869
1051801,1829381,"shot",80,90,"2",,"n",,"118528",,8370
1051802,1830727,"shot",393,52,,,"n",,"33997","75342",8560
1051802,1830869,"shot",393,72,,,"n",,"18628","205307",10205
1051803,1830965,,71,78,,,"n",,"37471",,8305
1051804,1832338,"distance",39,5,,,"n",,"37441",,8558
1051804,1832347,"shot",393,7,,,"n",,"37441","31014",8558
1051804,1832372,"shot",393,19,,,"n",,"31014","38578",8558
1051804,1832445,"header",406,32,,,"n",,"22543","150093",9906
1051804,1832620,"shot",80,54,,,"n",,"38578",,8558
1051804,1832689,"volley",6,83,,,"n",,"39792",,9906
1051805,1827084,"tap_in",649,56,,,"n",,"37672",,8581
1051806,1827939,,115,66,,,"o",,"2768",,8603
1051806,1828085,"header",406,90,"1",,"n",,"96652","38889",8603
1051806,1828097,"shot",393,90,"4",,"n",,"96652","38889",8603
1051807,1832231,"header",406,80,,,"n",,"191136","150832",8315
1051807,1832332,"header",406,90,"2",,"n",,"257855","46836",8696
1051808,1828170,"shot",80,1,,,"n",,"26166",,8633
1051808,1828418,"shot",393,30,,,"n",,"50047","30981",8634
1051808,1828529,"deflected",288,53,,,"n",,"39854",,8634
1051808,1828574,"header",406,66,,,"n",,"30613","33988",8634
1051809,1840180,"distance",39,2,,,"n",,"254702",,8558
1051809,1840825,"volley",411,60,,,"n",,"41294","38886",9869
1051809,1841101,"volley",6,84,,,"n",,"38578",,8558
1051811,1844585,,20,35,,,"p",,"40139",,7878
1051811,1844783,"shot",80,45,,,"n",,"29904",,7878
1051811,1845019,"header",406,60,,,"n",,"30922","74734",8581
1051812,1843032,"shot",393,55,,,"n",,"282470","96652",8603
1051812,1843245,"shot",80,90,"1",,"n",,"30646",,8603
1051813,1842084,"shot",393,10,,,"n",,"30893","46509",8633
1051813,1842283,"shot",393,37,,,"n",,"150330","46509",8633
1051813,1842308,"distance",407,41,,,"n",,"30893","26166",8633
1051813,1842377,"shot",393,66,,,"n",,"46509","26166",8633
1051813,1842382,"shot",393,69,,,"n",,"33991","213502",8302
1051813,1842414,,20,86,,,"p",,"30893",,8633
1051813,1842419,"shot",393,89,,,"n",,"27300","30889",8633
1051813,1842424,"shot",80,90,"2",,"n",,"75310",,8302
1051814,1846899,"shot",393,36,,,"n",,"37506","39122",10267
1051814,1847177,"volley",411,62,,,"n",,"37506","150739",10267
1051815,1841359,"shot",80,7,,,"n",,"96619",,8315
1051815,1841454,,20,22,,,"p",,"30534",,8394
1051815,1841943,"shot",393,87,,,"n",,"150832","181297",8315
1051816,1802114,"shot",393,29,,,"n",,"50047","39854",8634
1051816,1802179,"shot",393,41,,,"n",,"50047","39854",8634
1051816,1802183,"shot",393,43,,,"n",,"30909","33988",8634
1051816,1802341,"shot",393,50,,,"n",,"30981","33988",8634
1051817,1845424,"header",299,8,,,"dg",,"33871",,8371
1051817,1845950,,289,55,,,"dg",,,,10205
1051817,1846019,"tap_in",721,64,,,"n",,"18628","37480",10205
1051817,1846063,"shot",393,75,,,"n",,"189922","38363",8371
1051817,1846103,"header",406,83,,,"n",,"37718","243163",8371
1051818,1840238,"header",406,10,,,"n",,"33856","200630",8661
1051818,1840381,"deflected",414,28,,,"n",,"167027","75619",8305
1051818,1840554,"tap_in",721,44,,,"n",,"167027","150770",8305
1052021,1863812,"shot",393,19,,,"n",,"26166","36378",8633
1052021,1863816,"header",406,22,,,"n",,"43375","38044",7878
1052021,1863856,"header",406,34,,,"n",,"30962","36378",8633
1052021,1863915,"shot",393,47,,,"n",,"25759","28467",8633
1052021,1863925,"shot",393,50,,,"n",,"26166","36378",8633
1052021,1864063,"shot",393,89,,,"n",,"30893","41044",8633
1052022,1864434,"header",44,45,"1",,"n",,"118528",,8370
1052022,1864496,"shot",393,52,,,"n",,"32764","43372",8370
1052022,1864546,"shot",80,62,,,"n",,"33990",,8302
1052023,1866540,"header",406,16,,,"n",,"30613","33988",8634
1052023,1866744,"header",406,86,,,"n",,"213489","254702",8558
1052024,1866259,"shot",393,23,,,"n",,"30646","45749",8603
1052024,1866500,"shot",393,90,"2",,"n",,"2983","150644",8603
1052026,1865821,"shot",393,14,,,"n",,"18628","25986",10205
1052026,1865844,"header",406,18,,,"n",,"38458","38433",10205
1052026,1865952,"header",406,41,,,"n",,"93480","34007",10267
1052026,1866178,"shot",80,87,,,"n",,"33028",,10267
1052028,1863431,,71,45,,,"n",,"150764",,8696
1051819,1877361,"loose_ball",131,10,,,"n",,"39854",,8634
1051819,1877363,"tap_in",721,12,,,"n",,"30981","50047",8634
1051819,1877411,"tap_in",721,32,,,"n",,"96652","102879",8603
1051819,1877529,"shot",393,52,,,"n",,"30646","96652",8603
1051819,1877567,"distance",407,75,,,"n",,"50047","39854",8634
1051819,1877590,,20,86,,,"p",,"30981",,8634
1051820,1876111,,20,38,,,"p",,"58294",,8696
1051820,1876353,,20,71,,,"p",,"58294",,8696
1051821,1874119,"header",406,39,,,"n",,"45204","56686",8661
1051821,1874291,"shot",298,59,,,"dg",,"25462",,8661
1051821,1874379,"shot",393,72,,,"n",,"25759","36378",8633
1051821,1874409,"header",299,77,,,"dg",,"30962",,8633
1051821,1874462,"volley",6,85,,,"n",,"150330",,8633
1051822,1877071,"volley",411,36,,,"n",,"303484","242477",9869
1051822,1877295,"shot",80,88,,,"n",,"34602",,9864
1051822,1877319,"volley",411,90,"2",,"n",,"21414","30273",9869
1051823,1873686,,71,26,,,"n",,"118528",,8370
1051823,1873824,,71,53,,,"n",,"43372",,8370
1051823,1873954,,71,87,,,"n",,"282713",,7878
1051824,1875145,"shot",393,40,,,"n",,"22543","45744",9906
1051824,1875211,,20,51,,,"p",,"22543",,9906
1051824,1875292,"shot",393,80,,,"n",,"31235","41167",9906
1051825,1873740,,71,39,,,"n",,"27678",,8394
1051825,1873906,,115,79,,,"o",,"33775",,8394
1051827,1874767,"shot",80,56,,,"n",,"184138",,8560
1051828,1876514,"header",406,11,,,"n",,"37604","33025",8315
1051828,1876694,"header",406,41,,,"n",,"33030","181297",8315
1051828,1876959,"header",406,90,,,"n",,"182224","188060",8315
1051612,1623600,"shot",80,1,,,"n",,"37506",,10267
1051612,1623636,,115,6,,,"o",,"37506",,10267
1051612,1623700,"shot",393,14,,,"n",,"46295","97319",8696
1051612,1623834,"shot",80,56,,,"n",,"40501",,8696
1051612,1623839,"header",406,57,,,"n",,"77741","2802",10267
1051612,1623923,"shot",393,88,,,"n",,"37506","39122",10267
1051612,1623930,"shot",393,90,,,"n",,"37506","150739",10267
1051616,1623024,,71,35,,,"n",,"46289",,8560
1051616,1623387,,71,65,,,"n",,"46289",,8560
1051616,1623388,,20,68,,,"p",,"38886",,9869
1051617,1627487,"shot",393,25,,,"n",,"172949","30613",8634
1051617,1627516,"shot",393,45,,,"n",,"30613","30981",8634
1051617,1627521,"shot",393,47,,,"n",,"50047","172949",8634
1051617,1627527,"shot",393,52,,,"n",,"30981","30955",8634
1051617,1627556,"shot",393,75,,,"n",,"30981","172949",8634
1051618,1626983,"header",406,2,,,"n",,"75310","33991",8302
1051618,1627053,"shot",393,26,,,"n",,"75310","101422",8302
1051618,1627205,"direct_freekick",130,81,,,"n",,"37436",,9864
1051619,1624129,"header",406,88,,,"n",,"96652","150644",8603
1051620,1626587,,71,62,,,"n",,"24123",,8661
1051621,1625746,,71,56,,,"n",,"150323",,8315
1051621,1625818,,71,62,,,"n",,"38575",,8370
1051622,1626770,"shot",393,24,,,"n",,"30893","36378",8633
1051622,1626780,"shot",393,28,,,"n",,"28467","30962",8633
1051622,1626890,"distance",39,64,,,"n",,"30889",,8633
1051622,1626912,"shot",393,71,,,"n",,"30893","46509",8633
1051622,1626954,"shot",80,82,,,"n",,"41044",,8633
1051622,1626963,"shot",80,87,,,"n",,"30893",,8633
1051623,1626570,,71,62,,,"n",,"150770",,8305
1051623,1626631,,71,77,,,"n",,"41255",,8581
1051829,2107598,,71,29,,,"n",,"101419",,7878
1051829,2107637,,71,35,,,"n",,"101419",,7878
1051829,2107707,,71,54,,,"n",,"163971",,8558
1051830,2109775,"shot",80,54,,,"n",,"33635",,9906
1051830,2110001,"shot",393,90,"1",,"n",,"75342","38551",8560
1051831,2110117,,71,5,,,"n",,"75310",,8302
1051831,2110399,,71,43,,,"n",,"45749",,8603
1051831,2111048,,71,90,,,"n",,"45749",,8603
1051832,2110118,,71,10,,,"n",,"213707",,8394
1051833,2111156,"saved",159,12,,,"npm",,"30893",,8633
1051833,2111196,"shot",393,16,,,"n",,"25759","36378",8633
1051833,2111251,"shot",393,20,,,"n",,"36378","30893",8633
1051833,2111514,"header",406,50,,,"n",,"30893","30889",8633
1051834,2111562,,71,77,,,"n",,"33028",,10267
1051834,2111580,,71,83,,,"n",,"39122",,10267
1051834,2111581,,71,87,,,"n",,"33028",,10267
1051834,2111583,,71,88,,,"n",,"39122",,10267
1051835,2110689,,71,62,,,"n",,"56686",,8661
1051836,2110125,"shot",393,13,,,"n",,"30661","30955",8634
1051836,2110202,"header",406,26,,,"n",,"51545","33843",9864
1051836,2110264,,20,35,,,"p",,"30981",,8634
1051836,2110652,,20,59,,,"p",,"30981",,8634
1051836,2110715,"shot",393,64,,,"n",,"30981","30955",8634
1051837,2105872,,195,25,,,"npm",,"46836",,8696
1051837,2106141,,20,59,,,"p",,"150770",,8305
1051837,2106156,,71,65,,,"n",,"46836",,8696
1051838,2107893,,71,19,,,"n",,"18628",,10205
1051838,2107914,,71,39,,,"n",,"150480",,9869
1051838,2107918,,20,43,,,"p",,"30958",,10205
1051838,2108093,,71,56,,,"n",,"88986",,10205
1051838,2108253,,71,85,,,"n",,"303484",,9869
1051839,1902098,,71,10,,,"n",,"118528",,8370
1051839,1902099,,71,17,,,"n",,"33030",,8315
1051839,1902158,,71,23,,,"n",,"33030",,8315
1051839,1902209,,71,27,,,"n",,"191906",,8370
1051839,1902588,,71,68,,,"n",,"33030",,8315
1051840,1905522,"shot",393,2,,,"n",,"40501","35638",8696
1051840,1906092,"volley",6,66,,,"n",,"33028",,10267
1051840,1906164,"header",44,79,,,"n",,"33028",,10267
1051840,1906208,"header",406,88,,,"n",,"150764","287231",8696
1051841,1906518,"header",406,8,,,"n",,"41707","37436",9864
1051841,1906552,"shot",393,15,,,"n",,"202553","151063",8302
1051841,1906561,"shot",393,19,,,"n",,"56819","51545",9864
1051842,1902929,"shot",393,11,,,"n",,"38573","38136",8394
1051842,1903042,"shot",393,32,,,"n",,"41044","30911",8633
1051842,1903190,"tap_in",721,49,,,"n",,"30893","36378",8633
1051842,1903227,"shot",393,56,,,"n",,"36378","41044",8633
1051843,1907598,"shot",80,40,,,"n",,"56678",,9906
1051844,1903724,"shot",393,13,,,"n",,"101419","37548",7878
1051844,1903800,"shot",393,40,,,"n",,"37548","129326",7878
1051844,1904037,"shot",80,81,,,"n",,"150644",,8603
1051845,1905062,,71,33,,,"n",,"33778",,8305
1051845,1905420,,71,82,,,"n",,"24383",,8305
1051845,1905475,,20,90,,,"p",,"74734",,8581
1051846,1904779,,71,3,,,"n",,"99047",,8560
1051846,1904780,,71,2,,,"n",,"99047",,8560
1051846,1905292,,71,46,,,"n",,"38886",,9869
1051846,1905394,,71,76,,,"n",,"38540",,8560
1051846,1905477,,71,90,,,"n",,"33997",,8560
1051846,1905478,,71,90,,,"n",,"184138",,8560
1051847,1902159,,71,19,,,"n",,"163199",,8558
1051849,1921991,"volley",411,33,,,"n",,"40958","102612",8394
1051849,1922225,"header",406,75,,,"n",,"19243","99333",8370
1051849,1922270,"shot",393,82,,,"n",,"118528","99333",8370
1051851,1923261,"header",406,57,,,"n",,"101419","43375",7878
1051851,1923292,"tap_in",721,68,,,"n",,"51545","38521",9864
1051851,1923344,"loose_ball",131,81,,,"n",,"213812",,7878
1051852,1918040,"header",406,18,,,"n",,"30962","36378",8633
1051853,1918892,"tap_in",721,33,,,"n",,"38004","242477",9869
1051853,1919121,"header",406,77,,,"n",,"179009","21450",8371
1051854,1917245,,71,24,,,"n",,"56686",,8661
1051855,1917246,,71,23,,,"n",,"30922",,8581
1051855,1917710,,71,61,,,"n",,"97319",,8696
1051856,1918506,"shot",393,9,,,"n",,"213704","30981",8634
1051856,1918701,"shot",393,72,,,"n",,"30981","33988",8634
1051856,1918703,"shot",393,74,,,"n",,"75342","184138",8560
1051857,1917231,"shot",80,26,,,"n",,"181297",,8315
1051857,1917299,"shot",80,33,,,"n",,"31014",,8558
1051857,1917537,"distance",39,48,,,"n",,"163199",,8558
1051857,1917619,"header",406,58,,,"n",,"33030","96619",8315
1051857,1917652,"header",406,65,,,"n",,"37410","96619",8315
1051857,1917828,"shot",393,90,"2",,"n",,"37469","43329",8558
1051858,1920936,"volley",411,20,,,"n",,"38433","33733",10205
1051858,1921091,,115,33,,,"o",,"42479",,10205
1051858,1921756,"shot",393,80,,,"n",,"75474","37480",10205
1051859,1932375,"shot",393,4,,,"n",,"200630","56686",8661
1051859,1932435,"shot",80,11,,,"n",,"56819",,9864
1051859,1932829,"shot",80,55,,,"n",,"39990",,9864
1051859,1932923,"shot",393,69,,,"n",,"51545","28439",9864
1051860,1934197,"header",406,5,,,"n",,"18673","38475",8581
1051860,1934433,,20,45,,,"p",,"30893",,8633
1051860,1934551,"header",406,50,,,"n",,"30893","25759",8633
1051860,1934597,"distance",407,57,,,"n",,"30893","29590",8633
1051860,1934636,"header",406,63,,,"n",,"30922","33892",8581
1051860,1934647,"shot",393,66,,,"n",,"26166","30893",8633
1051861,1930951,"shot",80,5,,,"n",,"179009",,8371
1051861,1931033,"shot",393,22,,,"n",,"179009","183350",8371
1051861,1931135,"shot",393,51,,,"n",,"50047","213702",8634
1051861,1931151,"shot",393,56,,,"n",,"33871","37489",8371
1051861,1931225,"shot",393,73,,,"n",,"213704","30613",8634
1051862,1931342,"shot",80,10,,,"n",,"96652",,8603
1051862,1931384,"header",44,22,,,"n",,"37410",,8315
1051862,1931576,"shot",80,90,"1",,"n",,"31303",,8603
1051863,1935940,"shot",393,65,,,"n",,"75342","33973",8560
1051863,1935960,"distance",407,69,,,"n",,"282678","75342",8560
1051864,1931847,"header",406,55,,,"n",,"31103","24852",8394
1051864,1931944,"shot",393,90,"3",,"n",,"215927","150045",8394
1051866,1933858,"shot",393,16,,,"n",,"18628","37480",10205
1051866,1933965,"header",406,50,,,"n",,"213812","37548",7878
1051866,1934033,"shot",393,64,,,"n",,"38433","75474",10205
1051866,1934094,,115,73,,,"o",,"163843",,7878
1051867,1932632,,71,34,,,"n",,"118528",,8370
1051867,1932924,,71,64,,,"n",,"19243",,8370
1051868,1933397,"shot",393,33,,,"n",,"93480","26403",10267
1051868,1933728,,115,72,,,"o",,"107929",,9869
1051868,1933825,"header",406,90,,,"n",,"39122","77741",10267
1051868,1933843,"shot",393,90,"2",,"n",,"39122","46384",10267
1051869,1947796,"shot",80,58,,,"n",,"37604",,8315
1051869,1947811,"header",406,60,,,"n",,"182224","150832",8315
1051869,1947817,"shot",393,61,,,"n",,"150832","181297",8315
1051870,1945353,"header",406,6,,,"n",,"30893","41044",8633
1051870,1945538,"shot",393,45,"1",,"n",,"26166","30889",8633
1051870,1945740,"distance",39,73,,,"n",,"46509",,8633
1051870,1945805,"shot",80,89,,,"n",,"26166",,8633
1051871,1945923,"distance",407,16,,,"n",,"49970","75310",8302
1051871,1946164,"shot",393,90,"4",,"n",,"39106","33991",8302
1051872,1950787,"shot",393,41,,,"n",,"96652","2983",8603
1051872,1950949,"tap_in",721,69,,,"n",,"96652","2983",8603
1051873,1946244,"header",406,10,,,"n",,"33960","205278",8560
1051873,1946246,"header",406,12,,,"n",,"213812","43375",7878
1051873,1946427,"shot",80,57,,,"n",,"129326",,7878
1051873,1946453,"header",406,61,,,"n",,"38044","37548",7878
1051873,1946567,"tap_in",649,87,,,"n",,"38044",,7878
1051874,1945002,"shot",80,66,,,"n",,"213489",,8558
1051874,1945025,,20,70,,,"p",,"150770",,8305
1051875,1948291,,115,20,,,"o",,"74752",,9869
1051875,1948390,"shot",393,37,,,"n",,"38746","107929",9869
1051876,1948481,,71,41,,,"n",,"25462",,8661
1051876,1948679,,71,52,,,"n",,"38160",,8661
1051876,1948830,,71,65,,,"n",,"25462",,8661
1051876,1948831,,71,67,,,"n",,"33849",,8661
1051877,1949071,"shot",393,35,,,"n",,"256727","38575",8370
1051877,1949112,,20,50,,,"p",,"38550",,8581
1051877,1949160,"header",406,62,,,"n",,"19243","43372",8370
1051877,1949169,"shot",393,63,,,"n",,"19243","256727",8370
1051877,1949212,"header",406,70,,,"n",,"256727","213482",8370
1051877,1949256,"shot",393,79,,,"n",,"74734","33847",8581
1051877,1949291,"shot",393,85,,,"n",,"38367","18784",8370
1051877,1949338,,20,90,"2",,"p",,"74734",,8581
1051878,1949373,"shot",393,9,,,"n",,"46384","93480",10267
1051878,1949427,"shot",393,22,,,"n",,"30981","150250",8634
1051878,1949441,"shot",393,27,,,"n",,"30981","30738",8634
1051878,1949765,"shot",80,76,,,"n",,"30981",,8634
1051878,1949784,"shot",393,85,,,"n",,"30981","154257",8634
1051878,1949793,"shot",80,90,"1",,"n",,"39854",,8634
1051879,1961465,"shot",80,51,,,"n",,"2983",,8603
1051879,1961491,,115,55,,,"o",,"2768",,8603
1051880,1961359,,71,43,,,"n",,"41294",,9869
1051880,1961689,,20,74,,,"p",,"58294",,8696
1051881,1965453,,71,79,,,"n",,"46289",,8560
1051882,1962507,"shot",393,25,,,"n",,"33872","38550",8581
1051882,1962661,"header",406,75,,,"n",,"43329","37441",8558
1051882,1962682,"direct_freekick",130,89,,,"n",,"74734",,8581
1051883,1965730,"shot",298,8,,,"dg",,"30981",,8634
1051883,1965857,"shot",393,36,,,"n",,"33988","30613",8634
1051883,1966010,"shot",80,49,,,"n",,"22543",,9906
1051883,1966121,"direct_freekick",130,81,,,"n",,"30981",,8634
1051884,1962783,"direct_freekick",130,10,,,"n",,"30958",,10205
1051884,1962865,"header",406,62,,,"n",,"33030","150832",8315
1051884,1962876,"shot",393,66,,,"n",,"96619","150323",8315
1051884,1962880,"loose_ball",391,68,,,"n",,"25986","187150",10205
1051885,1964435,"shot",393,54,,,"n",,"30893","36378",8633
1051886,1964954,"distance",407,25,,,"n",,"134236","150739",10267
1051886,1965021,"header",406,36,,,"n",,"49970","33991",8302
1051886,1965372,"shot",393,70,,,"n",,"33991","33989",8302
1051887,1962126,"shot",393,23,,,"n",,"38136","38573",8394
1051887,1962188,"header",406,45,"1",,"n",,"56819","191315",9864
1051887,1962309,,115,67,,,"o",,"31103",,8394
1051887,1962357,"header",406,77,,,"n",,"30459","37824",9864
1051887,1962367,"shot",393,79,,,"n",,"191315","51545",9864
1051887,1962389,"shot",393,88,,,"n",,"51545","38521",9864
1051888,1964974,,71,25,,,"n",,"42369",,8371
1051888,1964975,,71,29,,,"n",,"179009",,8371
1051888,1964994,,71,30,,,"n",,"43375",,7878
1051889,1975298,,71,16,,,"n",,"187150",,10205
1051889,1975550,,71,85,,,"n",,"24852",,8394
1051889,1975551,,71,90,,,"n",,"213695",,8394
1051890,1973833,,71,9,,,"n",,"37879",,8696
1051890,1973947,,71,28,,,"n",,"37512",,8696
1051890,1974093,,71,45,,,"n",,"118528",,8370
1051890,1974246,,71,65,,,"n",,"118528",,8370
1051890,1974251,,71,68,,,"n",,"32764",,8370
1051890,1974304,,71,73,,,"n",,"43372",,8370
1051891,1977653,"shot",393,32,,,"n",,"93480","39122",10267
1051892,1974095,,71,42,,,"n",,"24383",,8305
1051892,1974194,,71,57,,,"n",,"11758",,9864
1051892,1974342,,71,82,,,"n",,"39990",,9864
1051892,1974422,,71,90,,,"n",,"37436",,9864
1051893,1974098,,71,45,,,"n",,"183350",,8371
1051893,1974313,,71,71,,,"n",,"103904",,8661
1051894,1979236,"direct_freekick",130,34,,,"n",,"38550",,8581
1051894,1979246,"header",406,42,,,"n",,"154256","37484",8581
1051894,1979251,"shot",80,44,,,"n",,"2983",,8603
1051894,1979277,"shot",393,51,,,"n",,"30922","42664",8581
1051895,1974609,"shot",393,42,,,"n",,"30955","33992",8634
1051895,1974698,"shot",393,49,,,"n",,"41294","287689",9869
1051895,1974810,"shot",393,79,,,"n",,"26146","50047",8634
1051895,1974824,"shot",393,88,,,"n",,"39854","30955",8634
1051896,1976529,,71,24,,,"n",,"96619",,8315
1051896,1977204,,71,80,,,"n",,"96619",,8315
1051897,1978469,"shot",393,24,,,"n",,"30893","25759",8633
1051897,1978520,"shot",393,38,,,"n",,"42346","36378",8633
1051897,1978603,"shot",393,47,,,"n",,"25759","41044",8633
1051897,1978640,"shot",393,67,,,"n",,"41044","25759",8633
1051897,1978665,"shot",393,78,,,"n",,"25759","41044",8633
1051898,1974906,"header",406,9,,,"n",,"150093","184533",9906
1051898,1975081,"shot",393,53,,,"n",,"115798","33991",8302
1051898,1975150,"shot",298,89,,,"dg",,"39106",,8302
1051899,1992501,,115,9,,,"o",,"150323",,8315
1051899,1992568,,71,31,,,"n",,"33871",,8371
1051899,1992705,,71,55,,,"n",,"33030",,8315
1051900,1987296,,71,51,,,"n",,"51545",,9864
1051901,1987856,"shot",393,33,,,"n",,"40956","102572",9869
1051902,1987025,,71,18,,,"n",,"46289",,8560
1051902,1987029,,71,21,,,"n",,"75342",,8560
1051902,1987151,,71,39,,,"n",,"46289",,8560
1051903,1988410,"shot",393,10,,,"n",,"2983","96652",8603
1051903,1988500,"shot",393,25,,,"n",,"25759","36378",8633
1051903,1988683,"shot",393,52,,,"n",,"30893","28467",8633
1051903,1988699,"shot",80,55,,,"n",,"52563",,8603
1051903,1988763,"shot",80,73,,,"n",,"30893",,8633
1051904,1989376,,71,38,,,"n",,"19327",,9906
1051904,1989404,,71,90,,,"n",,"22543",,9906
1051905,1993760,,71,6,,,"n",,"24383",,8305
1051905,1993860,,20,45,,,"p",,"25986",,10205
1051905,1993949,,71,72,,,"n",,"167027",,8305
1051906,1989371,,71,4,,,"n",,"43329",,8558
1051906,1989372,,71,10,,,"n",,"184536",,8558
1051906,1989373,,71,22,,,"n",,"184536",,8558
1051906,1989377,,71,45,,,"n",,"43329",,8558
1051906,1989383,,71,54,,,"n",,"32764",,8370
1051906,1989394,,71,69,,,"n",,"43329",,8558
1051907,1990531,"deflected",414,23,,,"n",,"134236","93480",10267
1051907,1990859,"shot",80,42,,,"n",,"33028",,10267
