match_id,id,subtype,event_incident_typefk,elapsed,elapsed_plus,del,goal_type,card_type,player1,team
1083198,2088635,,70,69,,,,"y","24854",8551
1083198,2088725,,70,74,,,,"y","42434",8551
1083198,2088733,,70,81,,,,"y","41878",8551
1083199,2086438,,70,61,,,,"y","41326",8529
1083199,2086469,,70,64,,,,"y","77767",8530
1083200,2086248,"Unsportsmanlike Cond",505,35,,,,"y","39726",8524
1083200,2086418,"Unsportsmanlike Cond",505,55,,,,"y","26223",8533
1083200,2086461,"Unsportsmanlike Cond",505,61,,,,"y","27671",8524
1083200,2086494,"Unsportsmanlike Cond",505,66,,,,"y","39304",8533
1083201,2088174,,70,25,,,,"y","162497",8686
1083201,2088306,,70,41,,,,"y","30714",8686
1083201,2088469,"stall_time",25,57,,,,"y","30974",8535
1083201,2088709,"stall_time",25,82,,,,"y","25587",8535
1083201,2088768,,70,88,,,,"y","30966",8535
1083201,2088787,"verbal_abuse",79,88,,,,"y","27721",8535
1083201,2088788,"verbal_abuse",79,88,,,,"y","30682",8686
1083201,2088812,"Unsportsmanlike Cond",507,90,"4",,,"r","40165",8686
1083203,2089264,,70,29,,,,"y","39555",8564
1083203,2089428,,70,44,,,,"y","26315",8564
1083203,2089605,,70,53,,,,"y","30905",8564
1083203,2089671,,70,60,,,,"y","40601",10233
1083203,2089810,"emergency_brake",198,73,,,,"y2","40601",10233
1083203,2089937,"emergency_brake",203,83,,,,"y","34008",10233
1083204,2088252,,70,35,,,,"y","30724",8636
1083204,2088393,,70,45,"1",,,"y","19249",8600
1083204,2088484,"verbal_abuse",79,57,,,,"y","41542",8600
1083205,2089064,"verbal_abuse",79,8,,,,"y","39264",9880
1083205,2089314,,70,33,,,,"y","49939",9885
1083205,2089513,,70,43,,,,"y","114746",9880
1083205,2089657,,70,57,,,,"y","30731",9885
1083205,2089711,,70,62,,,,"y","41411",9885
1083205,2089734,,70,65,,,,"y","39426",9880
1083205,2090020,,70,90,"1",,,"y","39440",9880
1083206,2087544,,70,7,,,,"y","37508",6269
1083206,2087688,,70,48,,,,"y","92532",6269
1083206,2087720,"shirt_pull",77,57,,,,"y","33963",8543
1083206,2087730,,70,59,,,,"y","150401",8543
1083206,2087835,,70,81,,,,"y","11685",8543
1083206,2087842,,70,83,,,,"y","27664",6269
1083206,2087860,,70,85,,,,"y","41629",8543
1083208,2088309,,70,41,,,,"y","155066",9888
1083208,2088456,"Unsportsmanlike Cond",505,54,,,,"y","32769",9875
1083208,2088458,"Unsportsmanlike Cond",505,54,,,,"y","39533",9888
1083208,2088577,,70,65,,,,"y","155050",9875
1083208,2088685,,70,77,,,,"y","41887",9888
1083208,2088783,"serious_fouls",73,88,,,,"y","30940",9875
1083210,2088262,,70,35,,,,"y","37541",10167
1083210,2088479,,70,52,,,,"y","202790",8540
1083210,2088794,,70,87,,,,"y","112848",8540
1083210,2088850,,70,90,,,,"y","32747",8540
1083185,2076069,,70,44,,,,"y","97487",8530
1083185,2076169,,70,51,,,,"y","41412",8530
1083185,2076289,,70,89,,,,"y","49940",8524
1083185,2076290,,70,90,,,,"y","41497",8524
1083185,2076291,,70,90,,,,"y","77767",8530
1083186,2078392,"serious_fouls",73,25,,,,"y","26214",9857
1083186,2078762,"serious_fouls",73,50,,,,"y","39367",8564
1083186,2079016,"pushing",325,69,,,,"y","34952",8564
1083186,2079154,"serious_fouls",177,82,,,,"y2","34952",8564
1083186,2079194,"serious_fouls",73,85,,,,"y","199833",9857
1083187,2074793,,70,34,,,,"y","37541",10167
1083187,2074934,,70,45,,,,"y","96540",10167
1083187,2075231,,70,61,,,,"y","41326",8529
1083187,2075316,,70,71,,,,"y","19352",10167
1083187,2075522,,70,87,,,,"y","42502",8529
1083188,2077179,"Unsportsmanlike Cond",505,17,,,,"y","27692",8636
1083188,2077343,"Unsportsmanlike Cond",505,45,,,,"y","213485",8535
1083188,2077346,"Unsportsmanlike Cond",505,45,,,,"y","30549",8636
1083188,2077637,"Unsportsmanlike Cond",505,68,,,,"y","30989",8636
1083188,2077674,"Unsportsmanlike Cond",505,73,,,,"y","195424",8535
1083188,2077713,"Unsportsmanlike Cond",505,77,,,,"y","24536",8535
1083188,2077755,"Unsportsmanlike Cond",505,81,,,,"y","39774",8636
1083188,2077785,"diving",163,84,,,,"y","41269",8535
1083188,2081885,,70,90,,"1",,"y","18506",8636
1083189,2078335,,70,14,,,,"y","27660",8543
1083189,2078589,,70,44,,,,"y","155066",9888
1083189,2078906,,70,53,,,,"y","154239",9888
1083189,2078949,,70,62,,,,"y","33963",8543
1083191,2076162,,70,45,"6",,,"y","92532",6269
1083191,2076243,"serious_fouls",73,67,,,,"y","42388",9875
1083193,2078239,,70,5,,,,"y","41380",9880
1083193,2078336,,70,15,,,,"y","45457",8540
1083193,2078407,,70,24,,,,"y","39264",9880
1083193,2079349,,70,90,,,,"y","39311",9880
1083194,2081257,,270,27,,,,"r","30841",8686
1083194,2081264,"serious_fouls",73,33,,,,"y","39540",9885
1083194,2081453,"serious_fouls",73,86,,,,"y","96643",8686
1083196,2078408,,70,18,,,,"y","27684",10233
1083196,2078439,,70,26,,,,"y","41760",10233
1083196,2078443,,70,26,,,,"y","39229",8551
1083196,2078800,,70,50,,,,"y","30881",10233
1083196,2078907,,70,50,,,,"y","37537",8551
1083197,2074805,"serious_fouls",73,39,,,,"y","42119",8600
1083170,2097341,"Unsportsmanlike Cond",505,12,,,,"y","41412",8530
1083170,2097927,"Removing Shirt",508,48,,,,"y","32747",8540
1083170,2097972,"Unsportsmanlike Cond",505,52,,,,"y","147951",8540
1083170,2098074,"hands",129,61,,,,"y","18733",8530
1083170,2098459,"Unsportsmanlike Cond",505,90,"3",,,"y","18880",8530
1083172,2100939,,70,42,,,,"y","94326",9880
1083172,2101407,,70,62,,,,"y","31725",9880
1083173,2097402,,70,10,,,,"y","25519",8533
1083173,2097556,,70,28,,,,"y","42008",8533
1083176,2100927,,70,37,,,,"y","39422",8535
1083176,2100991,,70,40,,,,"y","239213",8535
1083176,2101231,,70,76,,,,"y","41497",8524
1083176,2101410,,70,58,,,,"y","104744",8524
1083176,2101411,,70,66,,,,"y","42650",8524
1083176,2101581,,70,72,,,,"y","41869",8524
1083179,2099499,,70,32,,"1",,,,
1083179,2099569,,70,41,,,,"y","41760",10233
1083179,2099574,"advantage",643,38,,,,"y","34008",10233
1083179,2099995,"emergency_brake",203,76,,,,"y","27684",10233
1083179,2100082,,70,85,,,,"y","25595",9857
1083179,2100187,"verbal_abuse",79,90,"4",,,"y","37767",10233
1083180,2101288,"shirt_pull",77,59,,,,"y","37522",6269
1083181,2103200,"Unsportsmanlike Cond",505,20,,,,"y","41629",8543
1083181,2103222,,70,24,,,,"y","25816",8600
1083181,2103278,,70,39,,,,"y","182791",8600
1083181,2103310,,70,45,"2",,,"y","27731",8600
1083181,2103384,"emergency_brake",203,51,,,,"y","26171",8543
1083181,2103480,"diving",163,74,,,,"y","27734",8600
1083181,2103515,,70,83,,,,"y","46875",8600
1083181,2103553,"Unsportsmanlike Cond",507,90,"5",,,"r","35244",8543
1083181,2103566,"Unsportsmanlike Cond",505,90,"10",,,"y","38922",8543
1083182,2100667,"advantage",643,15,,,,,"41874",8551
1083182,2100902,,70,40,,,,"y","39229",8551
1083182,2101148,"emergency_brake",203,50,,,,"y","30721",8564
1083182,2101516,,70,79,,,,"y","38244",8564
1083183,2098601,,70,34,,,,"y","27695",8686
1083183,2098637,,70,50,,,,"y","30940",9875
1083183,2098743,,70,76,,,,"y","30670",8686
1083183,2098760,,70,79,,,,"y","18814",8686
1083183,2098766,,70,81,,,,"y","128020",8686
1083183,2098792,"Unsportsmanlike Cond",505,89,,,,"y","33337",8686
1083183,2098803,"emergency_brake",203,90,"3",,,"y","184822",8686
1083184,2101639,,70,75,,,,"y","33816",10167
1083184,2101640,,70,72,,,,"y","41942",9888
1083184,2101691,,26,90,,,,"y2","41942",9888
1083153,2110477,,70,11,,,,"y","39450",9857
1083153,2110724,,70,30,,,,"y","190872",9857
1083153,2110778,,70,35,,,,"y","24792",9857
1083153,2111303,,70,77,,,,"y","18880",8530
1083155,2111459,,70,90,,,,"y","40608",10233
1083157,2110616,,70,20,,,,"y","154246",8636
1083157,2110699,,70,33,,,,"y","68411",10167
1083157,2110895,,70,45,,,,"y","34305",8636
1083157,2111236,,70,66,,,,"y","27599",10167
1083157,2111372,,70,87,,,,"y","37541",10167
1083159,2110535,"serious_fouls",73,20,,,,"y","155066",9888
1083159,2110838,"serious_fouls",73,45,,,,"y","39191",9888
1083159,2111016,"serious_fouls",73,51,,,,"y","25549",9888
1083159,2111058,"serious_fouls",177,54,,,,"y2","155066",9888
1083159,2111096,"serious_fouls",73,65,,,,"y","24235",9885
1083159,2111279,"diving",163,82,,,,"y","196484",9888
1083159,2111280,"verbal_abuse",79,83,,,,"y","39533",9888
1083161,2110647,,70,25,,,,"y","42091",6269
1083161,2110691,,70,30,,,,"y","41404",8535
1083161,2111060,,70,48,,,,"y","42393",6269
1083161,2111083,,70,51,,,,"y","239213",8535
1083161,2111084,,70,51,,,,"y","196205",6269
1083161,2111239,,70,67,,,,"y","24536",8535
1083161,2111240,,70,67,,,,"y","92532",6269
1083161,2111310,,70,78,,,,"y","39537",8535
1083163,2108150,"serious_fouls",73,33,,,,"y","39535",9875
1083163,2108371,"Unsportsmanlike Cond",505,59,,,,"y","155050",9875
1083163,2108383,"Unsportsmanlike Cond",505,61,,,,"y","112848",8540
1083165,2107628,"emergency_brake",203,37,,,,"y","42651",8533
1083165,2107714,,70,54,,,,"y","162497",8686
1083165,2107736,,70,61,,,,"y","39273",8533
1083165,2107752,,70,64,,,,"y","39487",8533
1083165,2107828,"emergency_brake",203,85,,,,"y","183547",8533
1083165,2107833,,70,86,,,,"y","30747",8686
1083165,2107842,,70,89,,,,"y","30714",8686
1083167,2110618,,70,16,,,,"y","27660",8543
1083167,2110805,,70,41,,,,"y","39334",8543
1083167,2111115,,70,61,,,,"y","40656",8551
1083167,2111485,,70,90,,,,"y","41878",8551
1083168,2110619,,70,20,,,,"y","41318",8600
1083168,2110780,,70,39,,,,"y","25815",9880
1083168,2111138,,70,62,,,,"y","39426",9880
1083126,2119169,"advantage",643,44,,,,"y","30682",8686
1083126,2119182,,70,45,"1",,,"y","18733",8530
1083126,2119339,,70,57,,,,"y","30670",8686
1083126,2119395,"Unsportsmanlike Cond",505,69,,,,"y","96398",8686
1083126,2119467,"serious_fouls",73,78,,,,"y","27695",8686
1083126,2119476,"Unsportsmanlike Cond",505,79,,,,"y","41694",8530
1083127,2121845,,70,41,,,,"y","39706",6269
1083127,2122486,,70,59,,,,"y","39426",9880
1083127,2122969,,70,90,,,,"y","41243",9880
1083127,2122970,,70,90,,,,"y","92532",6269
1083129,2121500,,70,17,,,,"y","140963",8540
1083129,2122221,,70,54,,,,"y","24436",8533
1083129,2122528,,70,71,,,,"y","39194",8540
1083129,2122838,,70,79,,,,"y","39207",8540
1083131,2118337,"Removing Shirt",508,35,,,,"y","41269",8535
1083131,2118349,,70,37,,,,"y","39533",9888
1083131,2118550,,70,50,,,,"y","35643",8535
1083131,2118563,,70,64,,,,"y","170775",9888
1083131,2118654,"stall_time",25,78,,,,"y","27719",8535
1083131,2118707,,70,87,,,,"y","42396",9888
1083131,2118725,,70,82,,,,"y","41942",9888
1083131,2118750,"stall_time",25,90,"4",,,"y","30974",8535
1083139,2121295,,70,7,,,,"y","72518",10233
1083139,2121575,,70,25,,,,"y","210278",8600
1083139,2121590,,26,30,,,,"y2","72518",10233
1083139,2121746,,270,39,,,,"r","30991",10233
1083139,2121844,,70,45,,,,"y","182791",8600
1083142,2124411,,70,9,,,,"y","49939",9885
1083142,2124441,,70,17,,,,"y","41433",8529
1083142,2124535,,70,40,,,,"y","24414",8529
1083142,2124590,,70,48,,,,"y","41884",9885
1083142,2124609,"diving",163,53,,,,"y","41326",8529
1083142,2124613,,70,54,,,,"y","39232",9885
1083144,2122546,,70,71,,,,"y","11685",8543
1083144,2122761,,70,80,,,,"y","57067",8543
1083144,2122762,,70,76,,,,"y","195415",8524
1083144,2122966,,70,86,,,,"y","41869",8524
1083144,2122967,,70,89,,,,"y","74452",8524
1083144,2123603,,270,82,,,,"r","39726",8524
1083145,2124552,,70,43,,,,"y","30989",8636
1083145,2124572,"Unsportsmanlike Cond",505,45,"3",,,"y","30460",8636
1083145,2124573,"Unsportsmanlike Cond",505,45,"3",,,"y","39367",8564
1083145,2124604,,70,52,,,,"y","39555",8564
1083145,2124616,"Unsportsmanlike Cond",505,55,,,,"y","50189",8636
1083145,2124707,,70,76,,,,"y","38244",8564
1083145,2124713,,70,79,,"1",,,,
1083145,2124742,"shirt_pull",77,88,,,,"y","34305",8636
1083147,2121818,,70,42,,,,"y","39206",9857
1083147,2121843,,70,44,,,,"y","56585",9875
1083147,2122472,,70,58,,,,"y","73841",9857
1083147,2122473,,70,66,,,,"y","73845",9857
1083147,2122474,,70,61,,,,"y","114769",9875
1083147,2122758,,70,74,,,,"y","32769",9875
1083147,2122768,,70,83,,,,"y","49677",9875
1083147,2122771,,70,84,,,,"y","30940",9875
1083147,2122892,,270,90,,,,"r","30940",9875
1083147,2122960,,270,90,,,,"r","182776",9857
1083147,2122961,,70,86,,,,"y","39509",9875
1083147,2122962,,70,90,,,,"y","50074",9875
1083148,2120401,"Unsportsmanlike Cond",505,18,,,,"y","41874",8551
1083148,2120816,"Unsportsmanlike Cond",505,85,,,,"y","27668",8551
1083099,2140666,,70,41,,,,"y","27599",10167
1083099,2140730,,70,50,,,,"y","32749",9857
1083099,2140836,,70,83,,,,"y","37541",10167
1083099,2140837,,70,84,,,,"y","182106",9857
1083101,2137830,,70,25,,,,"y","24405",8529
1083101,2138558,,70,60,,,,"y","41269",8535
1083101,2138559,,70,63,,,,"y","27672",8529
1083103,2141107,"serious_fouls",73,17,,,,"y","66890",8543
1083103,2141513,,70,52,,,,"y","39331",8543
1083103,2141636,,70,72,,"1",,,,
1083103,2141717,,70,79,,,,"y","39562",8543
1083104,2141199,,70,17,,,,"y","113762",8533
1083104,2141575,,70,53,,,,"y","114475",9888
1083104,2141648,,70,62,,,,"y","41942",9888
1083104,2141765,,270,81,,,,"r","39191",9888
1083104,2141847,,70,90,,,,"y","27665",9888
1083106,2141345,,70,21,,,,"y","30881",10233
1083106,2141346,,70,22,,,,"y","112848",8540
1083107,2140609,,70,20,,,,"y","41672",9880
1083112,2141099,"Unsportsmanlike Cond",505,15,,,,"y","154249",8551
1083112,2141246,"Unsportsmanlike Cond",505,30,,,,"y","42388",9875
1083112,2141306,"Removing Shirt",508,34,,,,"y","39647",9875
1083112,2141317,"Unsportsmanlike Cond",505,41,,,,"y","41658",9875
1083112,2141565,"Unsportsmanlike Cond",505,59,,,,"y","39644",8551
1083112,2141621,,70,56,,,,"y","39429",8551
1083112,2141771,"Unsportsmanlike Cond",505,86,,,,"y","41874",8551
1083112,2141800,"Unsportsmanlike Cond",505,90,,,,"y","18925",9875
1083115,2141297,"Unsportsmanlike Cond",505,38,,,,"y","41318",8600
1083115,2141574,"shirt_pull",77,61,,,,"y","27731",8600
1083115,2141603,"pushing",325,66,,,,"y","210278",8600
1083115,2141729,"stall_time",25,75,,,,"y","42422",8600
1083115,2141746,"pushing",325,77,,,,"y","46875",8600
1082975,1667636,,70,35,,,,"y","21446",8543
1082975,1667803,,70,48,,,,"y","25338",9880
1082975,1668335,,70,51,,,,"y","73999",9880
1082975,1668336,,70,79,,,,"y","39621",9880
1082976,1667998,,70,67,,,,"y","119100",9875
1082976,1668119,,70,76,,,,"y","25818",9875
1082976,1668152,"stall_time",25,79,,,,"y","39477",8533
1082976,1668168,"emergency_brake",203,80,,,,"y","42651",8533
1082977,1667494,,70,11,,,,"y","41659",10167
1082977,1667495,,70,40,,,,"y","30906",10167
1082977,1667789,,70,50,,,,"y","40621",10167
1082977,1668338,,70,79,,,,"y","40686",10167
1082979,1668055,,70,58,,,,"y","18816",8530
1082979,1668088,,70,66,,,,"y","39419",10233
1082979,1668390,,70,85,,,,"y","39304",10233
1082980,1666923,"Unsportsmanlike Cond",505,13,,,,"y","39232",9885
1082980,1667101,"Unsportsmanlike Cond",505,24,,,,"y","38717",9885
1082980,1667413,"serious_fouls",73,42,,,,"y","26214",9857
1082980,1667511,"serious_fouls",177,45,"2",,,"y2","38717",9885
1082980,1667529,"verbal_abuse",79,29,,,,"y","39450",9857
1082980,1667880,"Unsportsmanlike Cond",505,58,,,,"y","150388",9857
1082980,1667980,"shirt_pull",77,65,,,,"y","42601",9857
1082980,1668070,"emergency_brake",203,72,,,,"y","30474",9885
1082980,1668418,"Unsportsmanlike Cond",505,90,"5",,,"y","24235",9885
1082980,1668420,"Unsportsmanlike Cond",505,90,"5",,,"y","24792",9857
1082981,1667228,,70,9,,,,"y","27665",9888
1082981,1667229,,70,10,,,,"y","41497",8524
1082981,1667346,,70,26,,,,"y","35421",8524
1082981,1668239,,70,63,,,,"y","57076",9888
1082981,1668240,,26,63,,,,"y2","57076",9888
1082981,1668241,,70,50,,,,"y","29587",8524
1082981,1668242,,70,57,,,,"y","39201",8524
1082981,1668243,,70,69,,,,"y","182765",8524
1082982,1666982,"serious_fouls",73,17,,,,"y","34534",8564
1082982,1667083,"shirt_pull",77,23,,,,"y","41318",8600
1082982,1668006,"Unsportsmanlike Cond",505,66,,,,"y","39367",8564
1082982,1668037,"serious_fouls",73,68,,,,"y","39555",8564
1082984,1664875,"Unsportsmanlike Cond",505,28,,,,"y","27692",8636
1082984,1665102,"Unsportsmanlike Cond",505,60,,,,"y","24549",8636
1082984,1665108,"serious_fouls",73,62,,,,"y","39423",6269
1082984,1665113,"Unsportsmanlike Cond",505,63,,,,"y","154246",8636
1082984,1665224,"diving",163,84,,,,"y","39774",8636
1082984,1665232,"shirt_pull",269,85,,,,"r","25526",8636
1082985,1667974,,70,54,,,,"y","35575",8540
1082985,1668247,,70,80,,,,"y","97789",8540
1082985,1668248,,70,83,,,,"y","24622",8540
1082985,1668451,,70,80,,,,"y","41326",8529
1082985,1668452,,70,90,,,,"y","213366",8540
1082986,1669112,,70,82,,,,"y","30928",8686
1082986,1669135,,70,90,,,,"y","41878",8551
1082988,1676587,,70,52,,,,"y","15732",6269
1082988,1676681,,70,69,,,,"y","41536",8524
1082988,1676760,,70,71,,,,"y","39376",8524
1082988,1676837,,70,82,,,,"y","41879",8524
1082988,1677004,,70,89,,,,"y","27671",8524
1082989,1672651,,70,35,,,,"y","184536",8636
1082989,1673173,,70,61,,,,"y","26214",9857
1082989,1673367,,270,81,,,,"r","182776",9857
1082989,1673407,,70,86,,,,"y","170667",9857
1082991,1676124,,70,44,,,,"y","27731",8600
1082991,1676317,,70,50,,,,"y","49860",8600
1082991,1676791,,70,80,,,,"y","41433",8529
1082991,1676839,,70,84,,,,"y","41318",8600
1082991,1677005,,70,87,,,,"y","192325",8600
1082991,1677040,,70,90,,,,"y","182791",8600
1082992,1675770,"serious_fouls",73,16,,,,"y","41890",9885
1082992,1675862,"serious_fouls",73,25,,,,"y","41884",9885
1082992,1676361,"serious_fouls",73,53,,,,"y","24459",8530
1082992,1676487,"serious_fouls",73,60,,,,"y","37768",8530
1082992,1676713,"serious_fouls",73,74,,,,"y","49939",9885
1082993,1675093,"serious_fouls",73,49,,,,"y","72518",10233
1082993,1675106,"serious_fouls",73,53,,,,"y","113769",10233
1082993,1675145,"serious_fouls",63,59,,,,"r","39304",10233
1082995,1675792,,70,18,,,,"y","26171",8543
1082995,1676015,"advantage",643,38,,,,,"39207",8540
1082995,1676697,,70,76,,,,"y","41629",8543
1082996,1674051,"serious_fouls",73,20,,,,"y","39426",9880
1082996,1674153,"serious_fouls",73,34,,,,"y","25541",8564
1082996,1674305,"serious_fouls",73,50,,,,"y","26315",8564
1082996,1674409,"serious_fouls",73,66,,,,"y","26096",8564
1082997,1674213,"shirt_pull",77,41,,,,"y","25818",9875
1082997,1674319,"Unsportsmanlike Cond",505,49,,,,"y","39719",8535
1082997,1674414,"Unsportsmanlike Cond",505,63,,,,"y","41658",9875
1082997,1674532,"Unsportsmanlike Cond",505,83,,,,"y","30966",8535
1082997,1674559,"Unsportsmanlike Cond",505,86,,,,"y","24507",8535
1082998,1678873,"Unsportsmanlike Cond",505,35,,,,"y","35112",8686
1082998,1678969,"Unsportsmanlike Cond",505,64,,,,"y","30906",10167
1082998,1679036,"Unsportsmanlike Cond",505,90,,,,"y","30682",8686
1082998,1679052,"emergency_brake",203,90,"5",,,"y","96540",10167
1082998,1696739,,70,75,,,,"y","39725",8686
1082999,1675907,,70,7,,,,"y","154249",8551
1082999,1676100,,70,39,,,,"y","144999",9888
1082999,1676140,,70,45,,,,"y","41942",9888
1082999,1676593,,26,62,,,,"y2","41942",9888
1082999,1676683,,70,66,,,,"y","39644",8551
1083000,1693145,,70,22,,,,"y","39487",8533
1083000,1693146,,70,26,,,,"y","39426",9880
1083000,1693147,,70,36,,,,"y","41380",9880
1083000,1693669,,70,51,,,,"y","39638",9880
1083000,1693756,,70,60,,,,"y","39273",8533
1083000,1694108,,70,67,,,,"y","26223",8533
1083000,1694109,,70,67,,,,"y","129763",9880
1083000,1694241,,70,88,,,,"y","39295",9880
1083002,1693027,"serious_fouls",73,18,,,,"y","41404",8535
1083002,1693059,"serious_fouls",73,26,,,,"y","35244",8543
1083002,1693517,"serious_fouls",73,46,,,,"y","27721",8535
1083002,1694187,,70,86,,,,"y","30966",8535
1083003,1691917,"pushing",325,10,,,,"y","154246",8636
1083003,1692006,"pushing",325,28,,,,"y","50074",9875
1083003,1692054,"serious_fouls",73,37,,,,"y","27692",8636
1083003,1692082,"pushing",326,41,,,,"y2","154246",8636
1083003,1692092,"Unsportsmanlike Cond",505,45,,,,"y","30460",8636
1083003,1692101,"Unsportsmanlike Cond",505,45,"1",,,"y","30989",8636
1083003,1692229,"stall_time",25,72,,,,"y","39706",9875
1083004,1696654,,70,39,,,,"y","27335",8564
1083004,1696728,,70,52,,,,"y","30723",8564
1083004,1696747,"serious_fouls",73,63,,,,"y","30731",9885
1083004,1696821,,26,89,,,,"y2","27335",8564
1083005,1693024,,70,11,,,,"y","41605",9888
1083005,1693159,,70,33,,,,"y","22386",9888
1083005,1693160,,70,34,,,,"y","24500",9888
1083005,1693670,,70,41,,,,"y","144999",9888
1083005,1693671,,70,44,,,,"y","24405",8529
1083005,1693672,,70,50,,,,"y","24414",8529
1083005,1693918,,70,64,,,,"y","30711",9888
1083006,1692621,,70,30,,,,"y","39423",6269
1083006,1692635,,70,44,,,,"y","42437",6269
1083006,1692656,,70,57,,,,"y","97487",8530
1083006,1692657,,70,55,,,,"y","74305",6269
1083006,1692743,,70,89,,,,"y","39271",6269
1083006,1692898,,70,83,,,,"y","37508",6269
1083007,1693040,,70,18,,,,"y","74009",8551
1083007,1693187,,70,36,,,,"y","32747",8540
1083007,1693673,,70,40,,,,"y","24622",8540
1083007,1693674,,26,55,,,,"y2","24622",8540
1083007,1693920,,70,58,,,,"y","41874",8551
1083007,1694111,,70,82,,,,"y","41878",8551
1083007,1694181,,70,86,,,,"y","105548",8540
1083007,1694245,,26,90,,,,"y2","74009",8551
1083008,1693189,,70,28,,,,"y","41760",10233
1083008,1694248,,70,90,,,,"y","40621",10167
1083009,1691202,"serious_fouls",73,49,,,,"y","33337",8686
1083009,1691260,"pushing",325,53,,,,"y","27671",8524
1083009,1691349,"shirt_pull",77,60,,,,"y","42645",8524
1083009,1691495,"serious_fouls",73,75,,,,"y","41536",8524
1083010,1693190,,70,24,,,,"y","19249",8600
1083010,1693191,,70,32,,,,"y","25595",9857
1083010,1693192,,70,39,,,,"y","39206",9857
1083010,1693942,,70,70,,,,"y","26214",9857
1083013,1714080,"Unsportsmanlike Cond",505,45,,,,"y","42422",8600
1083013,1714134,"verbal_abuse",79,45,,,,"y","27671",8524
1083013,1714272,"serious_fouls",73,46,,,,"y","27731",8600
1083013,1714458,"serious_fouls",73,59,,,,"y","182765",8524
1083013,1714510,"emergency_brake",198,63,,,,"y2","27731",8600
1083013,1714802,,70,86,,,,"y","150407",8524
1083014,1713909,,70,29,,,,"y","42041",8551
1083014,1714050,,70,37,,,,"y","24403",8529
1083014,1714548,,70,65,,,,"y","41661",8551
1083015,1711023,,70,43,,,,"y","18880",8530
1083015,1711257,,70,50,,,,"y","27697",8636
1083015,1711544,,70,71,,,,"y","18506",8636
1083015,1711644,,70,79,,,,"y","39533",8530
1083015,1711943,,70,90,"4",,,"y","77767",8530
1083017,1713231,"serious_fouls",73,67,,,,"y","42664",9880
1083017,1713238,"shirt_pull",77,70,,,,"y","24507",8535
1083017,1713253,"serious_fouls",73,74,,,,"y","39422",8535
1083017,1713254,"Unsportsmanlike Cond",507,74,,,,"r","39311",9880
1083017,1713282,"diving",163,78,,,,"y","155738",8535
1083017,1713292,"serious_fouls",73,81,,,,"y","39428",8535
1083017,1713327,,70,85,,,,"y","129763",9880
1083018,1713813,"Unsportsmanlike Cond",505,21,,,,"y","38920",8533
1083018,1713860,"Unsportsmanlike Cond",505,28,,,,"y","113762",8533
1083018,1714377,"Unsportsmanlike Cond",505,56,,,,"y","33706",8533
1083018,1714580,"Unsportsmanlike Cond",505,72,,,,"y","26472",8533
1083018,1714767,"emergency_brake",203,86,,,,"y","39721",8533
1083018,1714800,"Unsportsmanlike Cond",505,88,,,,"y","39232",9885
1083018,1714883,"Unsportsmanlike Cond",505,90,"5",,,"y","39477",8533
1083018,1714889,"Unsportsmanlike Cond",505,90,"6",,,"y","41884",9885
1083019,1713970,,70,31,,,,"y","27598",9888
1083019,1713971,,70,35,,,,"y","27664",10233
1083019,1714723,,270,79,,,,"r","26098",10233
1083019,1714739,,70,83,,,,"y","161682",9888
1083019,1714815,,70,89,,,,"y","74354",9888
1083019,1714896,,70,90,,,,"y","144999",9888
1083019,1714897,,70,90,,,,"y","50449",10233
1083021,1716298,"Unsportsmanlike Cond",505,7,,,,"y","30747",8686
1083021,1716300,,70,6,,,,"y","40165",8686
1083021,1716345,,70,28,,,,"y","30682",8686
1083021,1716413,,270,51,,,,"r","35112",8686
1083021,1716455,,70,63,,,,"y","39444",8543
1083021,1716507,"kicked_ball_away",78,73,,,,"y","33418",8543
1083021,1716533,,70,78,,,,"y","31938",8686
1083022,1712155,,70,17,,,,"y","30723",8564
1083022,1712225,,70,29,,,,"y","33974",8564
1083022,1712302,,70,41,,,,"y","30920",8540
1083024,1712546,,70,62,,,,"y","40686",10167
1083024,1712584,"diving",163,74,,,,"y","18925",9875
1083024,1712909,,70,73,,,,"y","42388",9875
1083024,1712910,,70,75,,,,"y","50074",9875
1083025,1714554,,70,59,,,,"y","39450",9857
1083025,1714555,,70,59,,,,"y","15732",6269
1083025,1714669,,70,65,,,,"y","24493",9857
1083029,1734566,,70,23,,,,"y","73841",9857
1083029,1734621,,70,34,,,,"y","35244",8543
1083029,1734690,,70,44,,,,"y","27660",8543
1083029,1734844,,70,71,,,,"y","190872",9857
1083029,1734899,,70,82,,,,"y","42601",9857
1083029,1734916,"serious_fouls",73,85,,,,"y","56654",9857
1083029,1734924,"Unsportsmanlike Cond",505,87,,,,"y","66890",8543
1083032,1731654,"serious_fouls",73,45,"2",,,"y","18925",9875
1083032,1732423,"serious_fouls",73,74,,,,"y","34633",8529
1083032,1732563,"serious_fouls",73,84,,,,"y","24405",8529
1083032,1732576,"Unsportsmanlike Cond",505,85,,,,"y","41326",8529
1083032,1735060,,70,90,"2",,,"y","39535",9875
1083033,1728565,"serious_fouls",73,30,,,,"y","24507",8535
1083033,1729147,,70,58,,,,"y","18880",8530
1083035,1731420,"serious_fouls",73,32,,,,"y","26852",8636
1083035,1731471,"serious_fouls",73,35,,,,"y","58499",8533
